# Auto Generated by Eyderoe
# 2025-06-13 1024Z
# ZSPD 2506



[airspace]

radius = 60
zoom = 7.0
elevation = 12
floor = 1500
descendaltitude = 15000
ceiling = 17000
above = 20000
speedrestriction = 15, 220, 10000, 250
localizerspeed = 8, 180
diversionaltitude = 17000
ta = 11800
usa = true
metric = false
letters = 2
separation = 3
automatic = false
name = approach, departure
center = N31.145000, E121.793333
magneticvar = -6.0

beacons =
	PUD, N31.171667, E121.783333, 0, Pudong
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.DUM92A) DUMET, LASAN, PD411, MP2
# (I35LZ.MP2) MP2, PF6, PD064, PD063, FI35L



[approach34]

runway = rwy4, rev
beacon = MATNU

route1 =
	157, MAT91A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.093056, E122.246111
	N31.041667, E122.333889
	N30.971667, E122.401389
	N30.888056, E122.443611
	N30.797778, E122.457222
	N30.800556, E122.080278
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.MAT91A) MATNU, PD228, PINOT, PD434, PD435, PD436, PD437, PD438, MP2
# (I35LZ.MP2) MP2, PF6, PD064, PD063, FI35L

route2 =
	157, MAT92A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.093056, E122.246111
	N30.800556, E122.080278
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.MAT92A) MATNU, PD228, PINOT, PD434, MP2
# (I35LZ.MP2) MP2, PF6, PD064, PD063, FI35L



[approach35]

runway = rwy4, rev
beacon = SASAN

route1 =
	109, SAS91A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.SAS91A) SASAN, SS202, SS420, JTN, PD408, PD404, PD403, PD402, PD401
# (I35LZ.PD401) PD401, PF6, PD064, PD063, FI35L

route2 =
	109, SAS92A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N31.110278, E121.964444
	N30.800556, E122.080278
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.SAS92A) SASAN, SS202, SS420, JTN, PD408, PD431, MP2
# (I35LZ.MP2) MP2, PF6, PD064, PD063, FI35L

route3 =
	109, SAS93A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N31.110278, E121.964444
	N31.125556, E122.058889
	N31.119444, E122.155000
	N31.093056, E122.246111
	N31.041667, E122.333889
	N30.971667, E122.401389
	N30.888056, E122.443611
	N30.797778, E122.457222
	N30.800556, E122.080278
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (RW35L.SAS93A) SASAN, SS202, SS420, JTN, PD408, PD431, PD432, PD433, PD434, PD435, PD436, PD437, PD438, MP2
# (I35LZ.MP2) MP2, PF6, PD064, PD063, FI35L



[approach36]

runway = rwy3, rev
beacon = AND

route1 =
	056, AND91A
	N30.256667, E121.221667
	N30.570556, E121.775000
	N30.776944, E121.697222
	N30.850833, E121.669444
	N30.924444, E121.641389
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.AND91A) AND, PD208, PD407, PD406, PD405, PD404, PD403, PD402, PD401
# (I35RZ.PD401) PD401, PF2, PD025, PD023, FI35R



[approach37]

runway = rwy3, rev
beacon = BK

route1 =
	028, BK91A
	N29.896228, E121.334508
	N30.253333, E121.558333
	N30.366667, E121.631667
	N30.570556, E121.775000
	N30.776944, E121.697222
	N30.850833, E121.669444
	N30.924444, E121.641389
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.BK91A) BK, SAMKI, BAVIK, PD208, PD407, PD406, PD405, PD404, PD403, PD402, PD401
# (I35RZ.PD401) PD401, PF2, PD025, PD023, FI35R



[approach38]

runway = rwy3, rev
beacon = DUMET

route1 =
	219, DUM91A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.936944, E122.315278
	N31.008889, E122.228056
	N31.042778, E122.116667
	N31.033056, E121.993333
	N30.800556, E122.080278
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.DUM91A) DUMET, LASAN, PD411, PD412, PD413, PD414, MP2
# (I35RZ.MP2) MP2, PF2, PD025, PD023, FI35R

route2 =
	219, DUM92A
	N31.360833, E122.775000
	N31.000000, E122.424444
	N30.936944, E122.315278
	N30.800556, E122.080278
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.DUM92A) DUMET, LASAN, PD411, MP2
# (I35RZ.MP2) MP2, PF2, PD025, PD023, FI35R



[approach39]

runway = rwy3, rev
beacon = MATNU

route1 =
	157, MAT91A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.093056, E122.246111
	N31.041667, E122.333889
	N30.971667, E122.401389
	N30.888056, E122.443611
	N30.797778, E122.457222
	N30.800556, E122.080278
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.MAT91A) MATNU, PD228, PINOT, PD434, PD435, PD436, PD437, PD438, MP2
# (I35RZ.MP2) MP2, PF2, PD025, PD023, FI35R

route2 =
	157, MAT92A
	N31.660000, E122.633333
	N31.547778, E122.686667
	N31.450000, E122.450000
	N31.093056, E122.246111
	N30.800556, E122.080278
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.MAT92A) MATNU, PD228, PINOT, PD434, MP2
# (I35RZ.MP2) MP2, PF2, PD025, PD023, FI35R



[approach40]

runway = rwy3, rev
beacon = SASAN

route1 =
	109, SAS91A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N30.952222, E121.741111
	N30.878611, E121.768889
	N30.805000, E121.796667
	N30.729167, E121.825000
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.SAS91A) SASAN, SS202, SS420, JTN, PD408, PD404, PD403, PD402, PD401
# (I35RZ.PD401) PD401, PF2, PD025, PD023, FI35R

route2 =
	109, SAS92A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N31.110278, E121.964444
	N30.800556, E122.080278
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.SAS92A) SASAN, SS202, SS420, JTN, PD408, PD431, MP2
# (I35RZ.MP2) MP2, PF2, PD025, PD023, FI35R

route3 =
	109, SAS93A
	N31.589444, E120.319444
	N31.450000, E120.790278
	N31.400278, E120.950278
	N31.123333, E121.341667
	N31.038889, E121.708333
	N31.110278, E121.964444
	N31.125556, E122.058889
	N31.119444, E122.155000
	N31.093056, E122.246111
	N31.041667, E122.333889
	N30.971667, E122.401389
	N30.888056, E122.443611
	N30.797778, E122.457222
	N30.800556, E122.080278
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (RW35R.SAS93A) SASAN, SS202, SS420, JTN, PD408, PD431, PD432, PD433, PD434, PD435, PD436, PD437, PD438, MP2
# (I35RZ.MP2) MP2, PF2, PD025, PD023, FI35R



[approach41]

runway = rwy1
beacon = MP1

route1 =
	257, I16LZ
	N31.450000, E121.836111
	N31.427222, E121.715000
	N31.332500, E121.750833
	N31.255944, E121.779981
	6.0, 2000, 180
# (I16LZ.MP1) MP1, PF7, PD073, FI16L



[approach42]

runway = rwy1
beacon = PD073

route1 =
	161, I16LZ
	N31.332500, E121.750833
	N31.255944, E121.779981
	6.0, 2000, 180
# (I16LZ.PD073) PD073, FI16L



[approach43]

runway = rwy1
beacon = PD201

route1 =
	077, I16LZ
	N31.400278, E121.571111
	N31.427222, E121.715000
	N31.332500, E121.750833
	N31.255944, E121.779981
	6.0, 2000, 180
# (I16LZ.PD201) PD201, PF7, PD073, FI16L



[approach44]

runway = rwy2
beacon = MP1

route1 =
	257, I16RZ
	N31.450000, E121.836111
	N31.426389, E121.710556
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (I16RZ.MP1) MP1, PF3, PD033, FI16R



[approach45]

runway = rwy2
beacon = PD033

route1 =
	162, I16RZ
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (I16RZ.PD033) PD033, FI16R



[approach46]

runway = rwy2
beacon = PD201

route1 =
	077, I16RZ
	N31.400278, E121.571111
	N31.426389, E121.710556
	N31.331389, E121.746667
	N31.254792, E121.775564
	6.0, 2000, 180
# (I16RZ.PD201) PD201, PF3, PD033, FI16R



[approach47]

runway = rwy3
beacon = MP1

route1 =
	257, I17LZ
	N31.450000, E121.836111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (I17LZ.MP1) MP1, PF1, PD013, FI17L



[approach48]

runway = rwy3
beacon = PD013

route1 =
	162, I17LZ
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (I17LZ.PD013) PD013, FI17L



[approach49]

runway = rwy3
beacon = PD201

route1 =
	077, I17LZ
	N31.400278, E121.571111
	N31.421944, E121.687222
	N31.356944, E121.711944
	N31.306289, E121.731150
	9.1, 3000, 210
# (I17LZ.PD201) PD201, PF1, PD013, FI17L



[approach50]

runway = rwy4
beacon = MP1

route1 =
	257, I17RZ
	N31.450000, E121.836111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (I17RZ.MP1) MP1, PF5, PD053, FI17R



[approach51]

runway = rwy4
beacon = PD053

route1 =
	161, I17RZ
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (I17RZ.PD053) PD053, FI17R



[approach52]

runway = rwy4
beacon = PD201

route1 =
	077, I17RZ
	N31.400278, E121.571111
	N31.421111, E121.682222
	N31.350556, E121.709167
	N31.299833, E121.728464
	9.1, 3000, 210
# (I17RZ.PD201) PD201, PF5, PD053, FI17R



[approach53]

runway = rwy2, rev
beacon = MP2

route1 =
	252, I34LX
	N30.800556, E122.080278
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (I34LX.MP2) MP2, PF4, PD044, PD043, FI34L



[approach54]

runway = rwy2, rev
beacon = PD043

route1 =
	342, I34LX
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (I34LX.PD043) PD043, FI34L



[approach55]

runway = rwy2, rev
beacon = PD401

route1 =
	071, I34LX
	N30.729167, E121.825000
	N30.766944, E121.959167
	N30.842500, E121.930833
	N30.953889, E121.888889
	N31.030489, E121.860189
	6.0, 2000, 180
# (I34LX.PD401) PD401, PF4, PD044, PD043, FI34L



[approach56]

runway = rwy1, rev
beacon = MP2

route1 =
	252, I34RZ
	N30.800556, E122.080278
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (I34RZ.MP2) MP2, PF8, PD084, PD083, FI34R



[approach57]

runway = rwy1, rev
beacon = PD083

route1 =
	342, I34RZ
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (I34RZ.PD083) PD083, FI34R



[approach58]

runway = rwy1, rev
beacon = PD401

route1 =
	071, I34RZ
	N30.729167, E121.825000
	N30.768056, E121.963611
	N30.843611, E121.935278
	N30.955278, E121.893333
	N31.031786, E121.864547
	6.0, 2000, 180
# (I34RZ.PD401) PD401, PF8, PD084, PD083, FI34R



[approach59]

runway = rwy4, rev
beacon = MP2

route1 =
	252, I35LZ
	N30.800556, E122.080278
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (I35LZ.MP2) MP2, PF6, PD064, PD063, FI35L



[approach60]

runway = rwy4, rev
beacon = PD063

route1 =
	342, I35LZ
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (I35LZ.PD063) PD063, FI35L



[approach61]

runway = rwy4, rev
beacon = PD401

route1 =
	071, I35LZ
	N30.729167, E121.825000
	N30.759167, E121.932222
	N30.835000, E121.903889
	N30.908611, E121.876111
	N30.982147, E121.848458
	9.0, 2900, 210
# (I35LZ.PD401) PD401, PF6, PD064, PD063, FI35L



[approach62]

runway = rwy3, rev
beacon = MP2

route1 =
	252, I35RZ
	N30.800556, E122.080278
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (I35RZ.MP2) MP2, PF2, PD025, PD023, FI35R



[approach63]

runway = rwy3, rev
beacon = PD023

route1 =
	342, I35RZ
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (I35RZ.PD023) PD023, FI35R



[approach64]

runway = rwy3, rev
beacon = PD401

route1 =
	071, I35RZ
	N30.729167, E121.825000
	N30.760556, E121.936667
	N30.836167, E121.908222
	N30.910000, E121.880556
	N30.981847, E121.853628
	9.1, 3000, 210
# (I35RZ.PD401) PD401, PF2, PD025, PD023, FI35R
